price,rating,review_count,review_sentiment,review_subjectivity,title_length,word_count,brand_CHERRY,brand_CLAVIER,brand_CORSAIR,brand_GLORIOUS,brand_LOGITECH,brand_MARS,brand_OTHER,brand_RAZER,brand_STEELSERIES,brand_THE,brand_TRUST,is_mechanical,is_wireless,is_rgb,is_azerty,price_log,is_successful
166.15,4.5,520,0.24239999999999998,0.5833333333333333,189,30,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,5.118891612866108,1
182.74,4.2,4,0.0,0.2,192,33,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,5.213521714843321,0
15.01,4.275574712643678,0,0.0,0.0,146,22,False,True,False,False,False,False,False,False,False,False,False,1,0,1,0,2.773213527008623,0
227.41,4.275574712643678,0,0.0,0.0,132,19,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,5.431142259660542,0
32.99,4.2,344,0.24999999999999997,1.0,185,29,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.5260663637080247,1
175.05,4.4,12657,0.18151315789473682,1.0,194,31,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,5.170768045601061,1
24.95,4.0,8878,0.23270270270270274,0.5298941798941799,192,23,False,False,False,False,False,True,False,False,False,False,False,0,0,1,1,3.2561716096118976,1
10.99,3.9,36,0.376,0.0,199,27,False,False,False,False,True,False,False,False,False,False,False,1,1,0,1,2.4840729690394228,0
28.99,4.1,54,0.38833333333333336,0.0,138,21,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,3.4008639927609177,1
149.0,4.6,129,0.2039655172413793,0.5399999999999999,66,11,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,5.0106352940962555,1
18.9,4.6,22472,0.15200721153846158,0.3333333333333333,149,26,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,2.990719731730447,1
289.0,4.275574712643678,0,0.0,0.0,127,16,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,5.66988092298052,0
29.99,4.275574712643678,0,0.0,0.0,190,32,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.433664571799657,0
639.21,4.4,3096,0.22304687499999998,0.6190476190476192,189,28,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,6.461796247532483,1
77.95,4.275574712643678,0,0.0,0.0,191,28,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,4.3688147407016515,0
24.29,4.4,4439,-0.095,0.0,187,31,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.2304090606818736,1
179.99,4.4,3456,0.37888888888888883,1.0,177,29,False,False,False,False,False,False,False,True,False,False,False,1,0,1,1,5.19844178112078,1
13.46,4.0,52,0.1871428571428571,1.0,195,27,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,2.671386216730619,1
227.99,4.275574712643678,0,0.0,0.0,139,22,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,5.433678334478489,0
16.89,4.2,137,0.43333333333333335,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,2.884241897520628,1
60.27,4.4,4817,0.2660714285714286,0.5333333333333334,158,26,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,4.115290326737563,1
17.9,4.4,1201,0.21949999999999997,0.34523809523809523,169,22,False,False,False,False,False,False,False,False,False,True,False,1,0,0,1,2.9391619220655967,1
48.11,4.6,11,0.434,0.3333333333333333,192,31,False,False,False,False,False,False,False,False,False,True,False,1,0,1,0,3.894062680051153,0
17.75,3.5,25,0.5,0.0,181,33,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,2.9311937524164198,0
16.99,4.275574712643678,0,0.0,0.0,150,22,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,2.8898160479624417,0
93.36,4.6,45,0.275,0.5538408521303259,185,28,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,4.547117254539474,1
61.99,4.2,123,0.4070833333333333,0.5833333333333333,183,26,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,4.142975983633837,1
12.34,4.6,5139,0.30275,0.5555555555555555,188,30,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,2.590767040487478,1
10.49,4.2,58,0.08234375,0.0,150,19,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,2.4414770918606643,1
24.99,4.3,1966,0.2233333333333333,1.0,194,24,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3.2577118486533987,1
189.99,4.7,5,0.0,0.0,192,33,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,5.252221070655064,0
113.09,4.2,88,0.4333333333333333,0.0,172,25,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,4.736987610608278,1
24.99,4.275574712643678,0,0.0,0.0,138,20,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,3.2577118486533987,0
79.99,4.275574712643678,0,0.0,0.0,84,14,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,4.3943256902608985,0
47.99,4.1,34,0.04197368421052632,0.825,200,28,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,3.8916161956504833,0
65.45,3.6,21,0.1675,0.75,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,4.196449785159254,0
26.96,4.2,2786,0.21575000000000003,0.0,168,29,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.3307749173656096,1
118.99,4.0,483,0.17836507936507934,0.5428571428571428,165,23,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,4.787408405976297,1
19.9,4.275574712643678,0,0.0,0.0,132,19,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.039749158970765,0
12.48,4.275574712643678,0,0.0,0.0,131,20,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,2.601207105484161,0
30.24,5.0,3,0.0,0.0,150,21,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.441699324971485,0
10.99,3.9,36,0.376,0.0,199,27,False,False,False,False,True,False,False,False,False,False,False,1,1,0,1,2.4840729690394228,0
223.21,4.6,117,0.6599999999999999,0.75,154,21,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,5.41258311267638,1
18.35,4.1,8735,1.0,0.0,194,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,2.962692419475791,1
59.95,4.275574712643678,0,0.0,0.0,130,17,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,4.110053855927281,0
47.99,5.0,1,0.0,0.0,176,24,False,True,False,False,False,False,False,False,False,False,False,1,0,1,1,3.8916161956504833,0
248.3,4.4,465,0.0845,0.0,196,28,False,False,True,False,False,False,False,False,False,False,False,1,0,1,0,5.518656990529513,1
32.99,4.2,344,0.24999999999999997,1.0,185,29,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.5260663637080247,1
84.57,4.5,50,0.1888888888888889,0.75,197,31,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,4.449334754429963,1
463.99,3.9,35,0.2033333333333333,0.0,199,28,False,False,False,False,True,False,False,False,False,False,False,1,0,0,1,6.142015899979769,0
16.89,4.275574712643678,0,0.0,0.0,182,32,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,2.884241897520628,0
16.99,4.275574712643678,0,0.0,0.0,136,18,False,True,False,False,False,False,False,False,False,False,False,1,0,1,0,2.8898160479624417,0
39.93,5.0,2,0.0,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.7118632905043114,0
12.48,4.275574712643678,0,0.0,0.0,166,36,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,2.601207105484161,0
13.46,4.4,160,0.8,0.0,189,25,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,2.671386216730619,1
86.58,4.8,5,0.55,0.6666666666666666,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,4.4725526613732525,0
84.98,4.2,78,0.44,0.0,155,20,True,False,False,False,False,False,False,False,False,False,False,1,0,1,1,4.454114711068136,1
28.34,3.7,5,0.0,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.3789517727148355,0
139.99,4.275574712643678,0,0.0,0.0,145,24,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,4.9486889658772695,0
24.99,4.275574712643678,0,0.0,0.0,145,26,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,3.2577118486533987,0
24.99,4.2,29,-0.015833333333333328,0.0,137,20,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.2577118486533987,0
13.9,4.275574712643678,0,0.0,0.0,194,24,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,2.7013612129514133,0
227.99,4.275574712643678,0,0.0,0.0,198,25,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,5.433678334478489,0
23.29,4.1,2310,0.027272727272727268,0.0,183,30,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,3.190064743014081,1
20.29,4.275574712643678,0,0.0,0.0,158,25,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.058237478905388,0
24.99,4.3,1966,0.2233333333333333,1.0,194,24,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3.2577118486533987,1
199.95,4.0,24,0.0,0.0,169,25,False,False,False,False,True,False,False,False,False,False,False,1,1,1,0,5.30305612089521,0
28.34,3.8,39,0.13833333333333334,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.3789517727148355,0
223.99,4.5,267,0.305,0.0,184,32,False,False,False,False,False,False,False,False,True,False,False,1,0,1,1,5.416055956772293,1
46.04,4.3,582,0.13420833333333335,0.0,160,19,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,3.8509983035903717,1
29.99,4.3,205,0.3785714285714286,0.0,172,25,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.433664571799657,1
118.99,4.0,483,0.17836507936507934,0.5428571428571428,165,23,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,4.787408405976297,1
289.0,4.275574712643678,0,0.0,0.0,62,9,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,5.66988092298052,0
16.99,4.275574712643678,0,0.0,0.0,140,18,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,2.8898160479624417,0
34.99,4.5,141,0.2225,0.7999999999999999,192,34,False,False,True,False,False,False,False,False,False,False,False,0,0,1,1,3.5832411220909393,1
37.99,3.7,30,0.165,1.0,177,27,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.663305202994506,0
89.95,4.3,6069,0.0875,0.28703703703703703,174,22,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,4.5103099049641315,1
121.39,4.9,6,-0.03285714285714286,0.5,92,11,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,4.807212667394247,0
37.91,4.275574712643678,0,0.0,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.661251286996462,0
59.95,4.275574712643678,0,0.0,0.0,111,19,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,4.110053855927281,0
39.95,4.4,1142,0.20333333333333328,1.0,172,28,False,False,False,False,False,False,False,True,False,False,False,1,0,1,1,3.7123518102990785,1
119.95,4.6,145,0.3627777777777778,0.0,36,8,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4.795377237056036,1
17.99,4.275574712643678,0,0.0,0.0,171,24,False,True,False,False,False,False,False,False,False,False,False,1,0,1,0,2.9439125248241944,0
59.99,4.5,67,0.35,1.0,148,17,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,4.110709916308365,1
25.95,4.2,500,0.3,0.0,173,34,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.2939832973550063,1
48.11,5.0,1,0.0,0.0,188,26,False,False,False,False,True,False,False,False,False,False,False,1,0,1,1,3.894062680051153,0
17.9,4.0,85,0.17159090909090907,0.0,173,27,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,2.9391619220655967,1
54.99,4.6,4989,0.5650000000000001,1.0,179,28,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,4.025173103360802,1
37.99,3.7,30,0.165,1.0,177,27,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.663305202994506,0
227.41,4.2,515,0.26,0.0,177,30,False,False,False,False,False,False,False,False,True,False,False,0,1,1,1,5.431142259660542,1
29.99,4.0,19,0.33875,1.0,196,29,False,False,False,True,False,False,False,False,False,False,False,1,0,1,1,3.433664571799657,0
18.59,4.0,37,0.55,0.0,178,28,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,2.9750192319564492,0
56.97,5.0,1,0.66,0.0,160,24,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,4.059925635351641,0
24.9,4.275574712643678,0,0.0,0.0,168,24,False,True,False,False,False,False,False,False,False,False,False,1,0,1,0,3.254242968705492,0
41.39,5.0,3,0.7,0.6888888888888888,176,25,False,False,False,False,False,False,False,False,False,False,True,1,0,1,0,3.746912485364546,0
17.99,4.275574712643678,0,0.0,0.0,137,19,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,2.9439125248241944,0
12.34,4.3,699,0.13125,0.3333333333333333,185,27,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,2.590767040487478,1
47.99,2.7,2,0.07333333333333333,0.0,144,29,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.8916161956504833,0
29.99,4.0,19,0.33875,1.0,196,29,False,False,False,True,False,False,False,False,False,False,False,1,0,1,1,3.433664571799657,0
120.61,4.1,48,0.27,0.0,158,18,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,4.800819202992908,1
10.99,4.4,3671,0.3261538461538462,0.0,170,22,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,2.4840729690394228,1
199.95,4.2,225,0.374,0.0,192,29,False,False,False,False,False,False,True,False,False,False,False,0,1,1,1,5.30305612089521,1
189.99,4.0,45,-0.05666666666666668,0.0,166,25,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,5.252221070655064,1
17.94,3.0,82,-0.037500000000000006,0.0,61,10,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,2.9412760877579323,0
71.39,3.9,32,0.85,0.0,42,8,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4.28206816830505,0
41.66,4.275574712643678,0,0.0,0.0,143,20,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,3.753261713043204,0
24.99,4.6,135,0.4666666666666666,0.0,187,31,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.2577118486533987,1
177.03,4.3,21,0.5266666666666667,0.0,188,26,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,5.181952075416771,0
239.7,1.0,1,0.0,0.0,187,29,False,False,False,False,False,False,False,True,False,False,False,1,1,0,0,5.483551344789026,0
11.88,4.275574712643678,0,0.0,0.0,173,24,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,2.5556757206762075,0
47.99,5.0,1,0.0,0.0,176,24,False,True,False,False,False,False,False,False,False,False,False,1,0,1,1,3.8916161956504833,0
140.0,3.6,138,0.0,0.0,152,22,True,False,False,False,False,False,False,False,False,False,False,1,1,0,1,4.948759890378168,0
24.99,4.6,135,0.4666666666666666,0.0,187,31,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.2577118486533987,1
29.99,4.2,106,0.5,0.0,191,33,False,False,False,False,False,False,False,False,False,False,True,0,1,1,1,3.433664571799657,1
17.75,4.2,1694,0.17292763157894742,0.3333333333333333,82,13,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,2.9311937524164198,1
199.95,4.4,3096,0.22304687499999998,0.6190476190476192,192,29,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,5.30305612089521,1
199.95,4.275574712643678,0,0.0,0.0,153,19,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,5.30305612089521,0
29.99,4.3,72,0.0,0.0,199,32,False,False,True,False,False,False,False,False,False,False,False,1,1,1,0,3.433664571799657,1
78.44,4.6,131,0.4666666666666666,0.0,180,26,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,4.375002019736917,1
23.74,4.4,3,0.0,1.0,121,18,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,3.208421366964342,0
20.0,4.3,196,0.2030384615384615,0.95,178,30,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.044522437723423,1
463.99,4.8,43,-0.0625,0.65,189,26,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,6.142015899979769,1
17.75,4.5,852,0.30000000000000004,0.8555555555555555,199,28,False,False,False,False,True,False,False,False,False,False,False,0,1,1,1,2.9311937524164198,1
9.99,4.2,809,0.7333333333333334,0.0,44,9,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,2.39698576841553,1
251.75,4.6,30,0.1875675675675675,0.530952380952381,186,34,False,False,False,False,False,False,False,True,False,False,False,0,1,1,1,5.532400857900581,0
66.86,4.5,561,0.26576923076923076,0.0,166,22,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,4.2174467593560845,1
38.37,4.5,4945,0.4372222222222222,1.0,138,17,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,3.673004104955646,1
113.28,4.5,1378,0.3085714285714285,0.6666666666666666,199,20,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,4.738651577362572,1
29.56,4.5,272,0.16090909090909092,0.0,188,28,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.4196919642983197,1
59.99,4.275574712643678,0,0.0,0.0,190,25,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,4.110709916308365,0
39.93,5.0,1,0.0,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.7118632905043114,0
38.95,4.4,8,0.0,0.0,183,32,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.6876286722122837,0
24.95,4.6,7889,0.2588888888888889,0.0,195,31,False,False,False,False,False,False,False,False,False,True,False,1,0,1,0,3.2561716096118976,1
54.99,4.6,3365,0.30199999999999994,0.5447619047619047,153,26,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,4.025173103360802,1
58.98,4.4,590,0.20136363636363633,1.0,179,25,False,False,False,False,True,False,False,False,False,False,False,1,0,1,1,4.094011173320863,1
105.73,4.6,25,0.27,0.6666666666666666,197,28,False,False,False,True,False,False,False,False,False,False,False,1,0,1,1,4.670302280925873,0
41.66,4.275574712643678,0,0.0,0.0,198,28,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.753261713043204,0
59.99,4.5,77,0.363125,0.0,154,21,True,False,False,False,False,False,False,False,False,False,False,1,0,0,1,4.110709916308365,1
39.9,4.6,6,0.124,0.0,179,27,False,False,True,False,False,False,False,False,False,False,False,0,0,1,1,3.711130063048756,0
119.95,3.3,10,0.0,0.521969696969697,137,20,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,4.795377237056036,0
235.87,4.275574712643678,0,0.0,0.0,186,29,False,False,False,False,False,False,False,True,False,False,False,1,1,0,0,5.46751146743449,0
227.41,4.275574712643678,0,0.0,0.0,145,26,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,5.431142259660542,0
99.95,4.4,3456,0.37888888888888883,1.0,161,25,False,False,False,False,False,False,False,True,False,False,False,1,0,1,1,4.614625344758847,1
17.94,4.275574712643678,0,0.0,0.0,104,14,False,True,False,False,False,False,False,False,False,False,False,1,0,1,0,2.9412760877579323,0
80.89,4.275574712643678,0,0.0,0.0,193,30,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,4.405376883282097,0
41.86,4.4,745,0.08935922330097087,0.41041666666666665,149,19,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,3.7579389900454307,1
222.88,4.1,317,0.0,0.0,196,26,False,False,False,False,False,False,False,True,False,False,False,1,1,0,0,5.411110194023159,1
24.9,4.2,839,0.20666666666666667,0.0,183,26,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.254242968705492,1
39.95,4.4,1142,0.20333333333333328,1.0,172,28,False,False,False,False,False,False,False,True,False,False,False,1,0,1,1,3.7123518102990785,1
17.99,4.3,204,0.2157,0.4,192,28,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,2.9439125248241944,1
38.99,4.275574712643678,0,0.0,0.0,59,11,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,3.688629422858727,0
34.99,4.5,141,0.2225,0.7999999999999999,192,34,False,False,True,False,False,False,False,False,False,False,False,0,0,1,1,3.5832411220909393,1
99.99,4.6,4,0.24166666666666667,1.0,200,29,False,False,False,True,False,False,False,False,False,False,False,1,0,1,0,4.6150215020384655,0
17.99,4.275574712643678,0,0.0,0.0,110,16,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,2.9439125248241944,0
21.44,3.6,27,-0.17,1.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.110845080654496,0
39.64,4.2,2535,0.3701923076923077,1.0,192,34,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.7047528032702264,1
119.95,2.9,7,0.4,0.70625,111,14,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4.795377237056036,0
59.95,4.275574712643678,0,0.0,0.0,89,17,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,4.110053855927281,0
227.41,4.2,252,0.4,0.0,193,26,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,5.431142259660542,1
78.44,4.6,131,0.4666666666666666,0.0,180,26,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,4.375002019736917,1
29.99,4.4,696,0.42390624999999993,0.5833333333333333,194,32,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.433664571799657,1
49.95,4.5,182,0.2922727272727273,0.6666666666666666,41,7,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.9308447596687337,1
34.9,4.4,29,0.0,0.6333333333333334,120,18,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.580737295494233,0
59.99,2.7,2,0.07333333333333333,0.0,144,29,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4.110709916308365,0
26.96,4.2,2786,0.21575000000000003,0.0,168,29,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,3.3307749173656096,1
221.01,4.5,1308,0.6,0.0,72,11,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,5.402722425902827,1
69.9,4.5,182,0.2922727272727273,0.6666666666666666,199,30,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,4.2612704335380815,1
31.91,4.4,1388,0.38875000000000004,1.0,146,22,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,3.4937765629552486,1
259.99,4.4,53,0.11893617021276595,0.5928571428571429,188,27,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,5.564482092412441,1
248.3,4.4,465,0.0845,0.0,196,28,False,False,True,False,False,False,False,False,False,False,False,1,0,1,0,5.518656990529513,1
26.24,4.3,1696,0.24473684210526317,0.575,193,28,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,3.3046864812813115,1
24.99,4.8,9,0.1,0.0,179,27,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,3.2577118486533987,0
32.99,4.2,344,0.24999999999999997,1.0,185,29,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.5260663637080247,1
58.71,4.2,4,0.11183333333333333,0.55,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,4.089499510558901,0
39.64,4.4,1905,0.4025,1.0,191,31,False,False,False,False,False,False,False,False,False,True,False,1,0,0,1,3.7047528032702264,1
10.49,4.5,2069,0.14283950617283953,0.0,185,25,False,False,False,False,True,False,False,False,False,False,False,1,0,1,1,2.4414770918606643,1
26.16,4.4,1492,0.3138888888888889,0.75,193,29,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,3.3017453026904953,1
21.99,3.9,42,0.2,0.0,181,26,False,False,False,False,False,False,False,False,False,False,True,0,0,1,1,3.1350593387750902,0
59.99,4.275574712643678,0,0.0,0.0,190,25,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,4.110709916308365,0
20.48,4.6,9,0.27520833333333333,1.0,164,23,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,3.067122269640664,0
59.99,4.6,5,0.5,0.0,167,22,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,4.110709916308365,0
40.49,4.7,4,0.0,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.725452434344777,0
24.99,4.0,32,-0.21428571428571427,0.6666666666666666,182,26,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,3.2577118486533987,0
65.45,4.275574712643678,0,0.0,0.0,148,25,False,True,False,False,False,False,False,False,False,False,False,1,1,1,0,4.196449785159254,0
90.61,4.1,16,0.259,0.0,153,25,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,4.517540436027117,0
16.99,4.2,452,0.13000000000000003,0.0,198,30,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,2.8898160479624417,1
24.9,4.275574712643678,0,0.0,0.0,135,18,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,3.254242968705492,0
39.99,4.275574712643678,0,0.0,0.0,193,33,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,3.7133281345162463,0
12.21,4.1,433,0.6,0.0,161,26,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,2.580974118534234,1
28.57,4.275574712643678,0,0.0,0.0,166,26,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,3.3867603338643857,0
16.89,4.2,137,0.43333333333333335,0.0,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,2.884241897520628,1
29.99,4.3,205,0.3785714285714286,0.0,172,25,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,3.433664571799657,1
39.9,3.8,488,0.117125,0.5226190476190475,172,28,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,3.711130063048756,0
41.49,4.275574712643678,0,0.0,0.0,198,28,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.7492687541267204,0
17.75,3.8,23,0.0,0.0,184,34,False,False,False,False,False,False,False,False,False,True,False,0,1,1,0,2.9311937524164198,0
59.99,4.275574712643678,0,0.0,0.0,129,23,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,4.110709916308365,0
18.9,4.6,22472,0.15200721153846158,0.3333333333333333,149,26,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,2.990719731730447,1
18.9,4.6,22472,0.15200721153846158,0.3333333333333333,149,26,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,2.990719731730447,1
21.6,4.1,8617,0.016666666666666666,0.5230347904128392,97,13,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,3.1179499062782403,1
13.9,5.0,2,0.0,0.0,156,26,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,2.7013612129514133,0
191.41,5.0,11,0.0,1.0,177,28,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,5.259628511932925,0
129.9,4.6,163,0.3215263157894736,0.0,200,28,False,False,True,False,False,False,False,False,False,False,False,1,0,1,1,4.874433672915854,1
12.34,4.4,3096,0.22304687499999998,0.6190476190476192,192,29,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,2.590767040487478,1
19.99,4.8,1092,0.8333333333333334,0.6666666666666666,187,35,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3.0440461338325417,1
26.54,3.8,4,-0.125,0.5,189,21,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,3.315639493300509,0
29.99,4.275574712643678,0,0.0,0.0,176,36,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,3.433664571799657,0
19.99,5.0,2,0.01,0.0,194,27,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,3.0440461338325417,0
